"pm1_0","pm2_5","pm10","temp","humid","ps","createdAt","localtime"
176,305,352,23.33,55.28,996.37,1638422073341,"2021-12-02T10:44:33+05:30"
176,307,351,23.35,55.15,996.4,1638422103960,"2021-12-02T10:45:03+05:30"
175,306,346,23.37,54.92,996.47,1638422134518,"2021-12-02T10:45:34+05:30"
174,306,346,23.33,54.66,996.54,1638422165140,"2021-12-02T10:46:05+05:30"
172,300,345,23.29,54.86,996.5,1638422195672,"2021-12-02T10:46:35+05:30"
172,309,354,23.27,54.75,996.53,1638422226275,"2021-12-02T10:47:06+05:30"
173,308,349,23.09,54.19,996.74,1638422256954,"2021-12-02T10:47:36+05:30"
174,303,340,23.03,55.66,996.32,1638422287566,"2021-12-02T10:48:07+05:30"
173,306,351,23.05,55.39,996.39,1638422318027,"2021-12-02T10:48:38+05:30"
174,309,355,23.08,55.36,996.42,1638422348614,"2021-12-02T10:49:08+05:30"
178,315,356,23.08,55.17,996.47,1638422379201,"2021-12-02T10:49:39+05:30"
176,314,356,23.06,55.07,996.51,1638422409793,"2021-12-02T10:50:09+05:30"
177,315,352,23.07,55.43,996.42,1638422440543,"2021-12-02T10:50:40+05:30"
178,311,353,23.09,55.57,996.36,1638422470944,"2021-12-02T10:51:10+05:30"
256,617,739,23.09,55.53,996.37,1638422501615,"2021-12-02T10:51:41+05:30"
261,557,652,23.09,55.38,996.41,1638422532177,"2021-12-02T10:52:12+05:30"
224,424,486,23.08,55.35,996.41,1638422562764,"2021-12-02T10:52:42+05:30"
222,418,478,23.11,55.61,996.32,1638422593343,"2021-12-02T10:53:13+05:30"
235,479,559,23.12,55.24,996.42,1638422623949,"2021-12-02T10:53:43+05:30"
299,774,956,23.13,55.46,996.35,1638422650158,"2021-12-02T10:54:10+05:30"
270,619,746,23.12,55.25,996.38,1638422680683,"2021-12-02T10:54:40+05:30"
257,609,747,23.11,55.12,996.43,1638422711278,"2021-12-02T10:55:11+05:30"
246,593,751,23.11,55.11,996.41,1638422741872,"2021-12-02T10:55:41+05:30"
241,521,628,23.08,54.75,996.49,1638422772530,"2021-12-02T10:56:12+05:30"
263,748,986,23.07,55.21,996.35,1638422803082,"2021-12-02T10:56:43+05:30"
266,726,966,23.05,55.06,996.36,1638422833632,"2021-12-02T10:57:13+05:30"
269,883,1174,23.03,55.36,996.26,1638422864386,"2021-12-02T10:57:44+05:30"
265,930,1258,23.02,55.34,996.23,1638422894810,"2021-12-02T10:58:14+05:30"
258,739,951,23,55,996.33,1638422925396,"2021-12-02T10:58:45+05:30"
216,444,539,22.98,54.82,996.38,1638422956007,"2021-12-02T10:59:16+05:30"
211,431,526,23,55.13,996.27,1638422986594,"2021-12-02T10:59:46+05:30"
246,708,925,23.04,55.18,996.2,1638423017174,"2021-12-02T11:00:17+05:30"
269,774,1005,23.08,55.07,996.2,1638423047807,"2021-12-02T11:00:47+05:30"
253,615,772,23.09,54.86,996.24,1638423078384,"2021-12-02T11:01:18+05:30"
249,642,825,23.07,54.59,996.32,1638423108977,"2021-12-02T11:01:48+05:30"
260,818,1100,23.07,54.93,996.19,1638423139536,"2021-12-02T11:02:19+05:30"
248,606,759,23.07,54.74,996.24,1638423170134,"2021-12-02T11:02:50+05:30"
242,537,661,23.02,54.43,996.32,1638423200821,"2021-12-02T11:03:20+05:30"
249,596,744,23.01,54.64,996.24,1638423231440,"2021-12-02T11:03:51+05:30"
246,587,736,23.01,54.67,996.22,1638423261960,"2021-12-02T11:04:21+05:30"
241,565,720,23.03,54.77,996.21,1638423292588,"2021-12-02T11:04:52+05:30"
233,533,661,23.01,54.52,996.27,1638423323130,"2021-12-02T11:05:23+05:30"
241,569,716,23,54.65,996.25,1638423353730,"2021-12-02T11:05:53+05:30"
246,637,820,23.02,54.81,996.19,1638423384505,"2021-12-02T11:06:24+05:30"
242,587,738,23.04,54.77,996.19,1638423415192,"2021-12-02T11:06:55+05:30"
257,700,891,23.02,54.99,996.12,1638423445827,"2021-12-02T11:07:25+05:30"
257,657,835,23.03,55.01,996.11,1638423466255,"2021-12-02T11:07:46+05:30"
243,575,715,23.06,54.9,996.12,1638423496860,"2021-12-02T11:08:16+05:30"
247,621,775,23.08,54.67,996.17,1638423527455,"2021-12-02T11:08:47+05:30"
239,561,697,23.07,54.39,996.24,1638423557809,"2021-12-02T11:09:17+05:30"
236,555,683,23.08,54.34,996.22,1638423588411,"2021-12-02T11:09:48+05:30"
260,705,905,23.07,54.34,996.2,1638423619105,"2021-12-02T11:10:19+05:30"
264,675,892,23.07,54.5,996.15,1638423649846,"2021-12-02T11:10:49+05:30"
252,631,806,23.1,54.63,996.07,1638423680133,"2021-12-02T11:11:20+05:30"
261,787,1049,23.1,54.73,996,1638423710742,"2021-12-02T11:11:50+05:30"
258,964,1348,23.12,54.85,995.95,1638423741313,"2021-12-02T11:12:21+05:30"
245,774,1057,23.03,54.49,996.03,1638423771912,"2021-12-02T11:12:51+05:30"
211,949,1464,22.92,54.92,995.93,1638423802724,"2021-12-02T11:13:22+05:30"
177,1668,1243,22.95,55.79,995.65,1638423833117,"2021-12-02T11:13:53+05:30"
208,1484,691,23.02,55.64,995.67,1638423864092,"2021-12-02T11:14:24+05:30"
262,1039,1448,23.06,55.4,995.73,1638423894321,"2021-12-02T11:14:54+05:30"
255,756,971,23.09,55.09,995.83,1638423924902,"2021-12-02T11:15:24+05:30"
238,946,1353,23.04,55.22,995.81,1638423955478,"2021-12-02T11:15:55+05:30"
255,1131,1642,23.04,55.4,995.74,1638423986094,"2021-12-02T11:16:26+05:30"
251,1070,1538,23.03,55.49,995.73,1638424016703,"2021-12-02T11:16:56+05:30"
277,848,1106,23.09,55.87,995.6,1638424047277,"2021-12-02T11:17:27+05:30"
271,734,958,23.15,55.78,995.62,1638424077852,"2021-12-02T11:17:57+05:30"
274,781,1026,23.19,55.58,995.66,1638424108440,"2021-12-02T11:18:28+05:30"
275,890,1179,23.23,55.3,995.74,1638424139067,"2021-12-02T11:18:59+05:30"
274,1012,1362,23.26,55.45,995.69,1638424169691,"2021-12-02T11:19:29+05:30"
263,1125,1598,23.28,55.53,995.62,1638424200315,"2021-12-02T11:20:00+05:30"
277,917,1239,23.32,55.72,995.54,1638424230926,"2021-12-02T11:20:30+05:30"
284,834,1088,23.35,55.7,995.5,1638424261490,"2021-12-02T11:21:01+05:30"
274,929,1237,23.39,55.58,995.52,1638424292100,"2021-12-02T11:21:32+05:30"
274,993,1361,23.43,55.57,995.5,1638424322708,"2021-12-02T11:22:02+05:30"
271,1041,1444,23.46,55.59,995.48,1638424353321,"2021-12-02T11:22:33+05:30"
271,1038,1426,23.48,55.51,995.48,1638424383910,"2021-12-02T11:23:03+05:30"
259,1075,1545,23.49,55.34,995.49,1638424414576,"2021-12-02T11:23:34+05:30"
274,914,1218,23.51,55.53,995.42,1638424450449,"2021-12-02T11:24:10+05:30"
257,1111,1571,23.52,55.46,995.45,1638424469765,"2021-12-02T11:24:29+05:30"
260,1123,1584,23.53,55.41,995.44,1638424500498,"2021-12-02T11:25:00+05:30"
254,874,1201,23.5,54.91,995.59,1638424531054,"2021-12-02T11:25:31+05:30"
274,985,1347,23.51,55.19,995.5,1638424561684,"2021-12-02T11:26:01+05:30"
252,1197,44,23.52,55.2,995.47,1638424592203,"2021-12-02T11:26:32+05:30"
257,1148,1628,23.51,55.06,995.49,1638424622819,"2021-12-02T11:27:02+05:30"
280,926,1228,23.55,55.23,995.42,1638424653472,"2021-12-02T11:27:33+05:30"
281,910,1206,23.58,55.03,995.47,1638424684008,"2021-12-02T11:28:04+05:30"
284,950,1245,23.59,54.91,995.48,1638424714629,"2021-12-02T11:28:34+05:30"
265,663,815,23.57,54.68,995.54,1638424745216,"2021-12-02T11:29:05+05:30"
275,779,988,23.57,55.08,995.42,1638424775780,"2021-12-02T11:29:35+05:30"
280,739,922,23.56,54.96,995.42,1638424806385,"2021-12-02T11:30:06+05:30"
257,605,747,23.57,55.58,995.21,1638424836964,"2021-12-02T11:30:36+05:30"
255,561,678,23.58,55.89,995.1,1638424867565,"2021-12-02T11:31:07+05:30"
269,648,783,23.59,55.57,995.18,1638424898148,"2021-12-02T11:31:38+05:30"
271,677,839,23.6,55.77,995.12,1638424928795,"2021-12-02T11:32:08+05:30"
265,631,768,23.64,55.81,995.08,1638424959346,"2021-12-02T11:32:39+05:30"
262,609,735,23.65,55.67,995.12,1638424989929,"2021-12-02T11:33:09+05:30"
270,646,784,23.66,55.68,995.11,1638425020960,"2021-12-02T11:33:40+05:30"
261,586,693,23.67,55.8,995.07,1638425051118,"2021-12-02T11:34:11+05:30"
258,564,676,23.67,55.64,995.12,1638425081708,"2021-12-02T11:34:41+05:30"
255,574,678,23.65,55.2,995.25,1638425112332,"2021-12-02T11:35:12+05:30"
243,523,620,23.62,54.95,995.33,1638425142900,"2021-12-02T11:35:42+05:30"
238,488,575,23.61,55.01,995.31,1638425174054,"2021-12-02T11:36:14+05:30"
233,466,556,23.59,55.14,995.24,1638425204406,"2021-12-02T11:36:44+05:30"
223,434,526,23.58,55.16,995.23,1638425234879,"2021-12-02T11:37:14+05:30"
230,466,551,23.57,55.32,995.18,1638425266444,"2021-12-02T11:37:46+05:30"
225,447,527,23.56,55.46,995.11,1638425296096,"2021-12-02T11:38:16+05:30"
212,400,472,23.54,55.53,995.09,1638425326697,"2021-12-02T11:38:46+05:30"
216,421,488,23.54,55.52,995.07,1638425351687,"2021-12-02T11:39:11+05:30"
225,449,534,23.53,55.44,995.1,1638425382311,"2021-12-02T11:39:42+05:30"
202,378,435,23.49,55.15,995.17,1638425413013,"2021-12-02T11:40:13+05:30"
203,385,455,23.5,55.46,995.07,1638425443744,"2021-12-02T11:40:43+05:30"
202,384,447,23.5,55.46,995.05,1638425474562,"2021-12-02T11:41:14+05:30"
197,359,421,23.5,55.23,995.1,1638425505150,"2021-12-02T11:41:45+05:30"
196,356,412,23.5,55.06,995.13,1638425535824,"2021-12-02T11:42:15+05:30"
191,347,400,23.49,54.81,995.18,1638425566626,"2021-12-02T11:42:46+05:30"
195,362,416,23.49,54.9,995.15,1638425597230,"2021-12-02T11:43:17+05:30"
192,352,414,23.48,54.82,995.18,1638425627787,"2021-12-02T11:43:47+05:30"
191,356,419,23.49,54.74,995.2,1638425658365,"2021-12-02T11:44:18+05:30"
180,323,377,23.48,54.21,995.35,1638425688972,"2021-12-02T11:44:48+05:30"
181,320,367,23.48,54.14,995.38,1638425719616,"2021-12-02T11:45:19+05:30"
178,326,379,23.49,54.25,995.3,1638425750281,"2021-12-02T11:45:50+05:30"
175,314,357,23.45,54.44,995.23,1638425780746,"2021-12-02T11:46:20+05:30"
183,324,373,23.47,54.68,995.13,1638425811338,"2021-12-02T11:46:51+05:30"
176,327,377,23.48,54.52,995.16,1638425842000,"2021-12-02T11:47:22+05:30"
179,322,372,23.5,54.53,995.15,1638425872719,"2021-12-02T11:47:52+05:30"
181,325,381,23.52,54.54,995.13,1638425903230,"2021-12-02T11:48:23+05:30"
182,321,369,23.55,54.66,995.09,1638425933809,"2021-12-02T11:48:53+05:30"
174,309,364,23.58,54.66,995.08,1638425964593,"2021-12-02T11:49:24+05:30"
178,311,364,23.6,54.57,995.11,1638425994967,"2021-12-02T11:49:54+05:30"
180,314,363,23.61,54.46,995.14,1638426025540,"2021-12-02T11:50:25+05:30"
178,311,365,23.6,54.49,995.13,1638426056130,"2021-12-02T11:50:56+05:30"
176,316,360,23.6,54.53,995.1,1638426086721,"2021-12-02T11:51:26+05:30"
175,315,367,23.6,54.66,995.04,1638426117344,"2021-12-02T11:51:57+05:30"
174,312,366,23.59,54.71,995.03,1638426147925,"2021-12-02T11:52:27+05:30"
173,312,360,23.59,55.1,994.89,1638426178542,"2021-12-02T11:52:58+05:30"
173,303,353,23.59,54.92,994.92,1638426209107,"2021-12-02T11:53:29+05:30"
171,305,348,23.56,54.79,994.97,1638426239716,"2021-12-02T11:53:59+05:30"
169,302,354,23.56,54.97,994.89,1638426272895,"2021-12-02T11:54:32+05:30"
168,295,348,23.54,54.92,994.9,1638426303489,"2021-12-02T11:55:03+05:30"
169,304,350,23.52,54.54,994.99,1638426334066,"2021-12-02T11:55:34+05:30"
167,294,346,23.51,54.42,995.03,1638426364709,"2021-12-02T11:56:04+05:30"
173,304,351,23.53,54.97,994.83,1638426395285,"2021-12-02T11:56:35+05:30"
172,305,349,23.52,54.81,994.84,1638426425921,"2021-12-02T11:57:05+05:30"
170,303,345,23.52,54.89,994.82,1638426456654,"2021-12-02T11:57:36+05:30"
169,298,348,23.54,54.9,994.78,1638426477330,"2021-12-02T11:57:57+05:30"
170,296,342,23.53,54.82,994.79,1638426507895,"2021-12-02T11:58:27+05:30"
171,298,339,23.54,54.64,994.83,1638426538474,"2021-12-02T11:58:58+05:30"
171,300,347,23.55,54.9,994.73,1638426569078,"2021-12-02T11:59:29+05:30"
168,292,336,23.55,54.88,994.73,1638426599684,"2021-12-02T11:59:59+05:30"
169,300,346,23.51,54.72,994.76,1638426630236,"2021-12-02T12:00:30+05:30"
169,294,336,23.51,55.26,994.59,1638426660846,"2021-12-02T12:01:00+05:30"
164,294,336,23.52,55.43,994.51,1638426691443,"2021-12-02T12:01:31+05:30"
166,294,348,23.53,55.12,994.58,1638426722049,"2021-12-02T12:02:02+05:30"
168,293,329,23.47,54.85,994.69,1638426752645,"2021-12-02T12:02:32+05:30"
169,294,336,23.5,55.09,994.6,1638426783219,"2021-12-02T12:03:03+05:30"
168,297,337,23.55,55.32,994.51,1638426813828,"2021-12-02T12:03:33+05:30"
168,295,348,23.57,55.25,994.49,1638426844411,"2021-12-02T12:04:04+05:30"
166,289,333,23.5,54.75,994.65,1638426875258,"2021-12-02T12:04:35+05:30"
168,292,327,23.56,55.5,994.42,1638426905825,"2021-12-02T12:05:05+05:30"
170,290,329,23.56,54.93,994.58,1638426936418,"2021-12-02T12:05:36+05:30"
167,293,341,23.57,54.85,994.6,1638426967006,"2021-12-02T12:06:07+05:30"
166,290,331,23.58,54.73,994.64,1638426997593,"2021-12-02T12:06:37+05:30"
167,289,329,23.59,54.69,994.63,1638427028173,"2021-12-02T12:07:08+05:30"
165,292,325,23.6,54.58,994.65,1638427058787,"2021-12-02T12:07:38+05:30"
172,299,339,23.59,54.31,994.73,1638427089377,"2021-12-02T12:08:09+05:30"
168,287,328,23.6,54.22,994.74,1638427119968,"2021-12-02T12:08:39+05:30"
164,286,329,23.6,54.28,994.71,1638427152303,"2021-12-02T12:09:12+05:30"
165,286,331,23.6,54.27,994.71,1638427182437,"2021-12-02T12:09:42+05:30"
167,286,329,23.6,53.97,994.8,1638427212976,"2021-12-02T12:10:12+05:30"
163,283,319,23.61,53.9,994.81,1638427243602,"2021-12-02T12:10:43+05:30"
164,285,329,23.63,54.05,994.74,1638427274451,"2021-12-02T12:11:14+05:30"
161,282,324,23.62,53.77,994.8,1638427304808,"2021-12-02T12:11:44+05:30"
164,285,320,23.6,53.76,994.8,1638427335388,"2021-12-02T12:12:15+05:30"
166,289,324,23.6,53.32,994.94,1638427366023,"2021-12-02T12:12:46+05:30"
160,279,312,23.59,53.4,994.9,1638427396578,"2021-12-02T12:13:16+05:30"
160,279,312,23.59,53.18,994.94,1638427427204,"2021-12-02T12:13:47+05:30"
161,280,320,23.57,53.04,994.97,1638427457816,"2021-12-02T12:14:17+05:30"
157,276,311,23.56,53.28,994.9,1638427488349,"2021-12-02T12:14:48+05:30"
153,270,304,23.54,52.7,995.04,1638427518946,"2021-12-02T12:15:18+05:30"
156,266,305,23.53,52.45,995.11,1638427549571,"2021-12-02T12:15:49+05:30"
155,271,312,23.54,52.57,995.05,1638427580182,"2021-12-02T12:16:20+05:30"
154,269,308,23.56,52.82,994.94,1638427610762,"2021-12-02T12:16:50+05:30"
153,265,304,23.55,52.7,994.93,1638427641321,"2021-12-02T12:17:21+05:30"
154,270,307,23.44,52.37,995.04,1638427671950,"2021-12-02T12:17:51+05:30"
154,267,299,23.39,52.93,994.84,1638427702624,"2021-12-02T12:18:22+05:30"
157,272,317,23.39,53.61,994.62,1638427733134,"2021-12-02T12:18:53+05:30"
156,265,299,23.41,53.51,994.61,1638427763745,"2021-12-02T12:19:23+05:30"
160,274,313,23.42,53.24,994.67,1638427794342,"2021-12-02T12:19:54+05:30"
158,269,302,23.43,53.13,994.7,1638427825016,"2021-12-02T12:20:25+05:30"
160,272,315,23.45,53.3,994.64,1638427855530,"2021-12-02T12:20:55+05:30"
156,270,301,23.48,53.41,994.57,1638427886128,"2021-12-02T12:21:26+05:30"
160,277,305,23.48,53.24,994.61,1638427916827,"2021-12-02T12:21:56+05:30"
159,276,317,23.45,52.98,994.7,1638427947611,"2021-12-02T12:22:27+05:30"
158,268,315,23.47,53.18,994.62,1638427978240,"2021-12-02T12:22:58+05:30"
160,280,323,23.49,53.19,994.61,1638427998383,"2021-12-02T12:23:18+05:30"
160,276,317,23.48,52.96,994.65,1638428028972,"2021-12-02T12:23:48+05:30"
158,280,320,23.42,52.84,994.71,1638428059577,"2021-12-02T12:24:19+05:30"
162,280,320,23.37,52.91,994.68,1638428089727,"2021-12-02T12:24:49+05:30"
160,279,312,23.43,53.34,994.5,1638428120311,"2021-12-02T12:25:20+05:30"
160,277,310,23.46,52.88,994.61,1638428150880,"2021-12-02T12:25:50+05:30"
163,280,317,23.51,52.89,994.61,1638428181473,"2021-12-02T12:26:21+05:30"
156,277,314,23.55,52.99,994.56,1638428212085,"2021-12-02T12:26:52+05:30"
158,277,315,23.59,52.82,994.61,1638428242839,"2021-12-02T12:27:22+05:30"
162,286,324,23.55,52.83,994.61,1638428273290,"2021-12-02T12:27:53+05:30"
163,284,327,23.58,53.16,994.51,1638428303918,"2021-12-02T12:28:23+05:30"
162,276,318,23.6,53.08,994.51,1638428334495,"2021-12-02T12:28:54+05:30"
161,275,308,23.53,53.19,994.5,1638428365232,"2021-12-02T12:29:25+05:30"
162,279,315,23.57,53.48,994.38,1638428395691,"2021-12-02T12:29:55+05:30"
157,275,315,23.62,53.26,994.44,1638428426344,"2021-12-02T12:30:26+05:30"
160,270,306,23.63,52.69,994.6,1638428456871,"2021-12-02T12:30:56+05:30"
155,269,303,23.6,52.07,994.79,1638428487459,"2021-12-02T12:31:27+05:30"
155,268,307,23.6,52.34,994.72,1638428518075,"2021-12-02T12:31:58+05:30"
156,274,314,23.61,52.25,994.71,1638428548674,"2021-12-02T12:32:28+05:30"
159,275,316,23.62,52.21,994.72,1638428579232,"2021-12-02T12:32:59+05:30"
154,268,302,23.63,52.16,994.72,1638428611297,"2021-12-02T12:33:31+05:30"
155,272,313,23.64,52.09,994.72,1638428640434,"2021-12-02T12:34:00+05:30"
154,270,306,23.63,52.22,994.68,1638428671106,"2021-12-02T12:34:31+05:30"
154,272,309,23.64,52.65,994.53,1638428701698,"2021-12-02T12:35:01+05:30"
158,272,312,23.53,52.5,994.58,1638428732338,"2021-12-02T12:35:32+05:30"
157,262,301,23.48,53.33,994.32,1638428762891,"2021-12-02T12:36:02+05:30"
156,269,308,23.5,53.64,994.2,1638428793477,"2021-12-02T12:36:33+05:30"
156,267,308,23.52,52.95,994.4,1638428824096,"2021-12-02T12:37:04+05:30"
158,275,316,23.51,52.73,994.48,1638428854663,"2021-12-02T12:37:34+05:30"
158,269,305,23.54,52.85,994.44,1638428885277,"2021-12-02T12:38:05+05:30"
155,265,300,23.55,52.91,994.41,1638428915863,"2021-12-02T12:38:35+05:30"
154,267,295,23.59,53.09,994.33,1638428972916,"2021-12-02T12:39:32+05:30"
158,270,308,23.61,52.86,994.37,1638429003455,"2021-12-02T12:40:03+05:30"
158,272,308,23.6,52.92,994.36,1638429034130,"2021-12-02T12:40:34+05:30"
159,274,320,23.6,52.8,994.4,1638429064646,"2021-12-02T12:41:04+05:30"
158,279,308,23.6,52.96,994.36,1638429095246,"2021-12-02T12:41:35+05:30"
158,280,318,23.6,52.87,994.37,1638429125834,"2021-12-02T12:42:05+05:30"
159,273,317,23.56,52.79,994.4,1638429156590,"2021-12-02T12:42:36+05:30"
165,282,330,23.51,53.08,994.32,1638429187034,"2021-12-02T12:43:07+05:30"
164,279,324,23.5,53.56,994.16,1638429217602,"2021-12-02T12:43:37+05:30"
172,293,339,23.5,53.2,994.27,1638429248224,"2021-12-02T12:44:08+05:30"
166,284,329,23.51,53.2,994.27,1638429278783,"2021-12-02T12:44:38+05:30"
163,283,331,23.53,53.2,994.28,1638429309407,"2021-12-02T12:45:09+05:30"
162,276,320,23.57,53.26,994.26,1638429340031,"2021-12-02T12:45:40+05:30"
163,287,333,23.46,52.49,994.49,1638429370606,"2021-12-02T12:46:10+05:30"
169,293,336,23.3,53.01,994.4,1638429401197,"2021-12-02T12:46:41+05:30"
159,276,317,23.34,53.78,994.13,1638429431758,"2021-12-02T12:47:11+05:30"
162,284,320,23.39,53.6,994.15,1638429462535,"2021-12-02T12:47:42+05:30"
160,284,330,23.44,53.45,994.18,1638429492963,"2021-12-02T12:48:12+05:30"
164,283,323,23.49,53.15,994.26,1638429523543,"2021-12-02T12:48:43+05:30"
158,273,316,23.53,53.13,994.28,1638429554130,"2021-12-02T12:49:14+05:30"
161,285,322,23.55,53.38,994.19,1638429584736,"2021-12-02T12:49:44+05:30"
163,281,325,23.54,53.47,994.14,1638429615345,"2021-12-02T12:50:15+05:30"
160,279,314,23.55,53.35,994.18,1638429645907,"2021-12-02T12:50:45+05:30"
160,279,314,23.54,53.26,994.21,1638429676508,"2021-12-02T12:51:16+05:30"
162,280,323,23.53,53.31,994.18,1638429707665,"2021-12-02T12:51:47+05:30"
160,278,319,23.5,53.38,994.16,1638429738032,"2021-12-02T12:52:18+05:30"
163,288,330,23.51,53.61,994.05,1638429768588,"2021-12-02T12:52:48+05:30"
168,293,329,23.53,53.71,994.01,1638429799183,"2021-12-02T12:53:19+05:30"
165,287,332,23.56,53.43,994.08,1638429830959,"2021-12-02T12:53:50+05:30"
160,279,319,23.56,52.55,994.34,1638429853836,"2021-12-02T12:54:13+05:30"
158,272,305,23.56,52.55,994.37,1638429884320,"2021-12-02T12:54:44+05:30"
162,276,308,23.59,52.97,994.22,1638429914910,"2021-12-02T12:55:14+05:30"
161,276,310,23.61,53.05,994.17,1638429945483,"2021-12-02T12:55:45+05:30"
164,283,333,23.63,53.14,994.14,1638429976126,"2021-12-02T12:56:16+05:30"
163,283,321,23.65,53.06,994.14,1638430006788,"2021-12-02T12:56:46+05:30"
164,280,325,23.51,52.45,994.38,1638430038557,"2021-12-02T12:57:18+05:30"
166,281,321,23.49,53.21,994.13,1638430067951,"2021-12-02T12:57:47+05:30"
167,291,337,23.49,53.55,994.02,1638430098582,"2021-12-02T12:58:18+05:30"
163,288,328,23.47,53.28,994.09,1638430129154,"2021-12-02T12:58:49+05:30"
168,284,326,23.36,53.04,994.19,1638430159752,"2021-12-02T12:59:19+05:30"
165,289,327,23.3,53.49,994.07,1638430190510,"2021-12-02T12:59:50+05:30"
161,287,333,23.41,54.17,993.82,1638430220929,"2021-12-02T13:00:20+05:30"
167,291,337,23.46,54,993.85,1638430251656,"2021-12-02T13:00:51+05:30"
163,286,335,23.5,53.97,993.85,1638430282132,"2021-12-02T13:01:22+05:30"
164,286,327,23.54,53.97,993.83,1638430312724,"2021-12-02T13:01:52+05:30"
162,281,325,23.59,53.73,993.89,1638430343322,"2021-12-02T13:02:23+05:30"
162,281,324,23.63,53.48,993.98,1638430374027,"2021-12-02T13:02:54+05:30"
160,277,319,23.65,53.29,994.06,1638430404580,"2021-12-02T13:03:24+05:30"
159,280,322,23.63,53.05,994.16,1638430435175,"2021-12-02T13:03:55+05:30"
156,268,311,23.62,52.68,994.26,1638430465764,"2021-12-02T13:04:25+05:30"
163,275,311,23.64,53.12,994.15,1638430496347,"2021-12-02T13:04:56+05:30"
158,276,317,23.69,53.25,994.07,1638430527547,"2021-12-02T13:05:27+05:30"
161,274,311,23.71,52.99,994.15,1638430557620,"2021-12-02T13:05:57+05:30"
168,291,320,23.7,52.15,994.42,1638430588157,"2021-12-02T13:06:28+05:30"
172,296,334,23.7,52.5,994.34,1638430618740,"2021-12-02T13:06:58+05:30"
173,295,338,23.71,52.37,994.35,1638430649310,"2021-12-02T13:07:29+05:30"
170,298,342,23.7,52.32,994.36,1638430679928,"2021-12-02T13:07:59+05:30"
162,279,321,23.69,52.43,994.31,1638430710534,"2021-12-02T13:08:30+05:30"
165,289,336,23.68,52.63,994.22,1638430741100,"2021-12-02T13:09:01+05:30"
162,286,328,23.66,52.48,994.27,1638430762149,"2021-12-02T13:09:22+05:30"
162,283,322,23.64,52.51,994.27,1638430792754,"2021-12-02T13:09:52+05:30"
163,285,323,23.59,52.35,994.31,1638430823449,"2021-12-02T13:10:23+05:30"
162,279,321,23.58,52.83,994.15,1638430853917,"2021-12-02T13:10:53+05:30"
165,284,315,23.58,52.9,994.13,1638430884547,"2021-12-02T13:11:24+05:30"
166,280,317,23.61,52.81,994.12,1638430915122,"2021-12-02T13:11:55+05:30"
166,291,334,23.66,53.04,994.03,1638430945700,"2021-12-02T13:12:25+05:30"
165,288,330,23.7,53.2,993.95,1638430976303,"2021-12-02T13:12:56+05:30"
164,288,330,23.71,53,994,1638431006966,"2021-12-02T13:13:26+05:30"
162,286,336,23.72,53.05,993.99,1638431037561,"2021-12-02T13:13:57+05:30"
166,293,344,23.73,53.24,993.93,1638431068175,"2021-12-02T13:14:28+05:30"
171,298,336,23.71,53.01,994,1638431098823,"2021-12-02T13:14:58+05:30"
166,293,333,23.71,53.2,993.97,1638431129342,"2021-12-02T13:15:29+05:30"
162,288,333,23.74,53.07,993.99,1638431159986,"2021-12-02T13:15:59+05:30"
165,296,340,23.74,52.77,994.09,1638431190549,"2021-12-02T13:16:30+05:30"
168,291,342,23.76,52.86,994.07,1638431221115,"2021-12-02T13:17:01+05:30"
167,288,329,23.76,52.52,994.18,1638431251718,"2021-12-02T13:17:31+05:30"
165,289,328,23.73,52.37,994.26,1638431282316,"2021-12-02T13:18:02+05:30"
167,288,335,23.77,52.55,994.18,1638431312912,"2021-12-02T13:18:32+05:30"
168,291,322,23.73,52.11,994.32,1638431343499,"2021-12-02T13:19:03+05:30"
168,299,338,23.7,52.24,994.3,1638431374087,"2021-12-02T13:19:34+05:30"
169,297,338,23.63,52.65,994.17,1638431405018,"2021-12-02T13:20:05+05:30"
170,292,345,23.63,53,994.03,1638431435371,"2021-12-02T13:20:35+05:30"
169,295,344,23.64,53.1,994,1638431465959,"2021-12-02T13:21:05+05:30"
170,296,341,23.65,53.38,993.89,1638431496553,"2021-12-02T13:21:36+05:30"
171,296,338,23.66,53.58,993.82,1638431527148,"2021-12-02T13:22:07+05:30"
170,304,347,23.66,53.44,993.88,1638431557727,"2021-12-02T13:22:37+05:30"
170,296,339,23.63,53.4,993.91,1638431588433,"2021-12-02T13:23:08+05:30"
169,297,343,23.59,53.5,993.88,1638431618933,"2021-12-02T13:23:38+05:30"
169,297,338,23.52,53.43,993.94,1638431655578,"2021-12-02T13:24:15+05:30"
169,294,334,23.52,53.85,993.78,1638431672104,"2021-12-02T13:24:32+05:30"
165,297,340,23.48,53.38,993.93,1638431702895,"2021-12-02T13:25:02+05:30"
170,298,334,23.33,52.86,994.14,1638431733460,"2021-12-02T13:25:33+05:30"
167,289,327,23.26,53.93,993.82,1638431764024,"2021-12-02T13:26:04+05:30"
166,291,333,23.28,53.89,993.8,1638431794611,"2021-12-02T13:26:34+05:30"
170,302,348,23.27,53.73,993.85,1638431825225,"2021-12-02T13:27:05+05:30"
170,297,345,23.29,53.88,993.8,1638431855815,"2021-12-02T13:27:35+05:30"
166,290,334,23.29,53.78,993.83,1638431886424,"2021-12-02T13:28:06+05:30"
171,295,335,23.28,53.93,993.78,1638431916997,"2021-12-02T13:28:36+05:30"
