From Date,To Date,PM2.5,PM10,NO,NO2,NOx
18-10-2021 11:00,18-10-2021 11:15,7,23,7.3,34.9,24.6
18-10-2021 11:15,18-10-2021 11:30,7,23,8.1,45.4,30.8
18-10-2021 11:30,18-10-2021 11:45,7,23,7.8,44.5,30.1
18-10-2021 11:45,18-10-2021 12:00,12,33,6.6,39.9,26.6
18-10-2021 12:00,18-10-2021 12:15,12,33,4.9,33.8,22
18-10-2021 12:15,18-10-2021 12:30,12,33,3.6,31.9,19.9
18-10-2021 12:30,18-10-2021 12:45,12,33,3.5,31.3,19.5
18-10-2021 12:45,18-10-2021 13:00,11,25,3.5,31.2,19.4
18-10-2021 13:00,18-10-2021 13:15,11,25,3.2,30.8,19
18-10-2021 13:15,18-10-2021 13:30,11,25,3.4,31.4,19.5
18-10-2021 13:30,18-10-2021 13:45,11,25,2.8,28.8,17.6
18-10-2021 13:45,18-10-2021 14:00,14,34,2.6,29.6,17.9
18-10-2021 14:00,18-10-2021 14:15,14,34,3,29.1,17.9
18-10-2021 14:15,18-10-2021 14:30,14,34,2.4,29.2,17.5
18-10-2021 14:30,18-10-2021 14:45,14,34,1.3,27.3,15.6
18-10-2021 14:45,18-10-2021 15:00,12,24,0.5,25.4,13.9
18-10-2021 15:00,18-10-2021 15:15,12,24,4.1,23.5,15.7
18-10-2021 15:15,18-10-2021 15:30,12,24,3.4,26.5,16.9
18-10-2021 15:30,18-10-2021 15:45,12,24,2.7,27.7,16.9
18-10-2021 15:45,18-10-2021 16:00,8,30,2.5,26.8,16.3
18-10-2021 16:00,18-10-2021 16:15,8,30,1.8,26.3,15.4
18-10-2021 16:15,18-10-2021 16:30,8,30,2.9,26,16.2
18-10-2021 16:30,18-10-2021 16:45,8,30,2.5,29.7,17.9
18-10-2021 16:45,18-10-2021 17:00,12,38,4.6,34.8,22.2
18-10-2021 17:00,18-10-2021 17:15,12,38,10.7,44.1,32.1
18-10-2021 17:15,18-10-2021 17:30,12,38,7.4,37.8,26.2
18-10-2021 17:30,18-10-2021 17:45,12,38,8.3,43.8,30.1
18-10-2021 17:45,18-10-2021 18:00,8,44,8.5,43.6,30.1
18-10-2021 18:00,18-10-2021 18:15,8,44,7.4,44.1,29.5
18-10-2021 18:15,18-10-2021 18:30,8,44,12.9,38.8,31
18-10-2021 18:30,18-10-2021 18:45,8,44,22.1,44,41.4
18-10-2021 18:45,18-10-2021 19:00,14,47,31.6,45.5,49.7
18-10-2021 19:00,18-10-2021 19:15,14,47,45.4,47,62
18-10-2021 19:15,18-10-2021 19:30,14,47,48.1,47.1,64.3
18-10-2021 19:30,18-10-2021 19:45,14,47,62.8,46.3,75.7
18-10-2021 19:45,18-10-2021 20:00,17,79,65,49.4,79.3
18-10-2021 20:00,18-10-2021 20:15,17,79,59.1,44.7,71.9
18-10-2021 20:15,18-10-2021 20:30,17,79,57.8,45,71
18-10-2021 20:30,18-10-2021 20:45,17,79,63,41.2,73.3
18-10-2021 20:45,18-10-2021 21:00,29,84,71.7,36.5,77.9
18-10-2021 21:00,18-10-2021 21:15,29,84,63.5,44.4,75.3
18-10-2021 21:15,18-10-2021 21:30,29,84,68.8,45,80
18-10-2021 21:30,18-10-2021 21:45,29,84,72.1,47.4,84
18-10-2021 21:45,18-10-2021 22:00,24,101,71.6,48.5,84.2
18-10-2021 22:00,18-10-2021 22:15,24,101,79.8,44.2,88.8
18-10-2021 22:15,18-10-2021 22:30,24,101,81.7,45.4,90.8
18-10-2021 22:30,18-10-2021 22:45,24,101,73.7,44.9,84
18-10-2021 22:45,18-10-2021 23:00,30,108,77.7,39.2,84.1
18-10-2021 23:00,18-10-2021 23:15,30,108,79.6,41.1,86.8
18-10-2021 23:15,18-10-2021 23:30,30,108,85.5,39.5,90.7
18-10-2021 23:30,18-10-2021 23:45,30,108,80.2,38.1,85.7
18-10-2021 23:45,19-10-2021 00:00,34,108,70.3,37.7,77.3
19-10-2021 00:00,19-10-2021 00:15,34,108,49,35.3,58.5
19-10-2021 00:15,19-10-2021 00:30,34,108,42.6,37.4,54.7
19-10-2021 00:30,19-10-2021 00:45,34,108,41.3,36.8,53.2
19-10-2021 00:45,19-10-2021 01:00,31,95,34.6,37.9,48.3
19-10-2021 01:00,19-10-2021 01:15,31,95,30.3,36.9,44.4
19-10-2021 01:15,19-10-2021 01:30,31,95,23.3,39.8,40.1
19-10-2021 01:30,19-10-2021 01:45,31,95,20.8,37.4,36.8
19-10-2021 01:45,19-10-2021 02:00,38,79,20.1,35.1,35
19-10-2021 02:00,19-10-2021 02:15,38,79,None,None,None
19-10-2021 02:15,19-10-2021 02:30,38,79,None,None,None
19-10-2021 02:30,19-10-2021 02:45,38,79,None,None,None
19-10-2021 02:45,19-10-2021 03:00,40,88,16.3,33.9,31.1
19-10-2021 03:00,19-10-2021 03:15,40,88,21.3,31.6,34.1
19-10-2021 03:15,19-10-2021 03:30,40,88,20.1,27.6,31.1
19-10-2021 03:30,19-10-2021 03:45,40,88,24.9,30.7,36.6
19-10-2021 03:45,19-10-2021 04:00,46,92,24.7,31.5,37
19-10-2021 04:00,19-10-2021 04:15,46,92,19.3,29.1,31.2
19-10-2021 04:15,19-10-2021 04:30,46,92,19.7,28.2,31
19-10-2021 04:30,19-10-2021 04:45,46,92,23.3,29.6,34.7
19-10-2021 04:45,19-10-2021 05:00,39,73,17.7,31.3,31.1
19-10-2021 05:00,19-10-2021 05:15,39,73,18.5,32.2,32.2
19-10-2021 05:15,19-10-2021 05:30,39,73,13.4,29,26.4
19-10-2021 05:30,19-10-2021 05:45,39,73,15.6,33.5,30.5
19-10-2021 05:45,19-10-2021 06:00,29,59,18.1,35,33.3
19-10-2021 06:00,19-10-2021 06:15,29,59,21.8,33.5,35.6
19-10-2021 06:15,19-10-2021 06:30,29,59,31,30.9,41.9
19-10-2021 06:30,19-10-2021 06:45,29,59,35,33.5,46.4
19-10-2021 06:45,19-10-2021 07:00,33,66,35.3,32.7,46.2
19-10-2021 07:00,19-10-2021 07:15,33,66,31.8,33.2,43.5
19-10-2021 07:15,19-10-2021 07:30,33,66,30.6,34.2,43.2
19-10-2021 07:30,19-10-2021 07:45,33,66,28.7,34.8,41.9
19-10-2021 07:45,19-10-2021 08:00,41,79,25.5,36.8,40.3
19-10-2021 08:00,19-10-2021 08:15,41,79,19.6,41.3,38
19-10-2021 08:15,19-10-2021 08:30,41,79,14.8,37.8,32.1
19-10-2021 08:30,19-10-2021 08:45,41,79,13.7,42.5,33.8
19-10-2021 08:45,19-10-2021 09:00,34,78,13.8,38,31.4
19-10-2021 09:00,19-10-2021 09:15,34,78,12.1,40.8,31.5
19-10-2021 09:15,19-10-2021 09:30,34,78,11.2,39.1,29.8
19-10-2021 09:30,19-10-2021 09:45,34,78,11,38.6,29.6
19-10-2021 09:45,19-10-2021 10:00,31,94,10.5,40,29.4
19-10-2021 10:00,19-10-2021 10:15,31,94,8.7,38,27.3
19-10-2021 10:15,19-10-2021 10:30,31,94,6.2,38,25.3
19-10-2021 10:30,19-10-2021 10:45,31,94,6.4,34.9,23.8
19-10-2021 10:45,19-10-2021 11:00,36,97,6.1,36.3,24.3
19-10-2021 11:00,19-10-2021 11:15,36,97,5.2,36.9,23.9
19-10-2021 11:15,19-10-2021 11:30,36,97,4.7,36.1,23
19-10-2021 11:30,19-10-2021 11:45,36,97,3.7,35.5,21.9
19-10-2021 11:45,19-10-2021 12:00,44,103,3.6,32.8,20.4
19-10-2021 12:00,19-10-2021 12:15,44,103,4.1,37,23
19-10-2021 12:15,19-10-2021 12:30,44,103,4.2,36.5,22.9
19-10-2021 12:30,19-10-2021 12:45,44,103,3.3,34.1,20.8
19-10-2021 12:45,19-10-2021 13:00,42,100,3.5,32.2,20
19-10-2021 13:00,19-10-2021 13:15,42,100,4.7,31,20.3
19-10-2021 13:15,19-10-2021 13:30,42,100,3.3,29.5,18.3
19-10-2021 13:30,19-10-2021 13:45,42,100,2.9,31.6,19.2
19-10-2021 13:45,19-10-2021 14:00,27,81,3.1,35.4,21.3
19-10-2021 14:00,19-10-2021 14:15,27,81,2.7,34.4,20.5
19-10-2021 14:15,19-10-2021 14:30,27,81,2.9,34.1,20.5
19-10-2021 14:30,19-10-2021 14:45,27,81,3.3,37.4,22.6
19-10-2021 14:45,19-10-2021 15:00,30,89,2.7,30,18.2
19-10-2021 15:00,19-10-2021 15:15,30,89,3.7,35.6,22
19-10-2021 15:15,19-10-2021 15:30,30,89,3.1,38.3,22.9
19-10-2021 15:30,19-10-2021 15:45,30,89,None,None,None
19-10-2021 15:45,19-10-2021 16:00,36,95,3.1,42.7,25.2
19-10-2021 16:00,19-10-2021 16:15,36,95,2.9,42.8,25.1
19-10-2021 16:15,19-10-2021 16:30,36,95,3.2,45.7,26.9
19-10-2021 16:30,19-10-2021 16:45,36,95,3.5,52.3,30.6
19-10-2021 16:45,19-10-2021 17:00,66,139,3.3,50.5,29.5
19-10-2021 17:00,19-10-2021 17:15,66,139,3.8,64.4,37.4
19-10-2021 17:15,19-10-2021 17:30,66,139,3.1,67.2,38.3
19-10-2021 17:30,19-10-2021 17:45,66,139,4.7,73.1,42.7
19-10-2021 17:45,19-10-2021 18:00,79,167,5.7,82.3,48.4
19-10-2021 18:00,19-10-2021 18:15,79,167,17.3,93.8,64
19-10-2021 18:15,19-10-2021 18:30,79,167,13.1,93.2,60.3
19-10-2021 18:30,19-10-2021 18:45,79,167,11.6,94.9,60
19-10-2021 18:45,19-10-2021 19:00,95,193,14.5,91.5,60.4
19-10-2021 19:00,19-10-2021 19:15,95,193,13.9,90,59.2
19-10-2021 19:15,19-10-2021 19:30,95,193,20.3,91.7,65.3
19-10-2021 19:30,19-10-2021 19:45,95,193,18.6,90.4,63.3
19-10-2021 19:45,19-10-2021 20:00,110,204,27.7,96.1,73.5
19-10-2021 20:00,19-10-2021 20:15,110,204,37.5,95.9,81.7
19-10-2021 20:15,19-10-2021 20:30,110,204,41.2,94.3,83.8
19-10-2021 20:30,19-10-2021 20:45,110,204,55.7,87.2,91.4
19-10-2021 20:45,19-10-2021 21:00,105,215,78.5,93.3,113.6
19-10-2021 21:00,19-10-2021 21:15,105,215,109.8,90.9,137.9
19-10-2021 21:15,19-10-2021 21:30,105,215,122.1,87.1,146
19-10-2021 21:30,19-10-2021 21:45,105,215,133.7,80.7,151.7
19-10-2021 21:45,19-10-2021 22:00,121,268,146.8,83.1,164
19-10-2021 22:00,19-10-2021 22:15,121,268,132.5,90.8,157.2
19-10-2021 22:15,19-10-2021 22:30,121,268,138.4,75.7,154
19-10-2021 22:30,19-10-2021 22:45,121,268,108.1,77.4,129.4
19-10-2021 22:45,19-10-2021 23:00,127,251,112.9,72.2,129.9
19-10-2021 23:00,19-10-2021 23:15,127,251,127,72.8,142.5
19-10-2021 23:15,19-10-2021 23:30,127,251,116.5,73.4,133.5
19-10-2021 23:30,19-10-2021 23:45,127,251,93.6,71.9,114.3
19-10-2021 23:45,20-10-2021 00:00,134,267,85.3,73,108.3
20-10-2021 00:00,20-10-2021 00:15,134,267,74.1,72.5,98.7
20-10-2021 00:15,20-10-2021 00:30,134,267,58.5,77.2,88.5
20-10-2021 00:30,20-10-2021 00:45,134,267,48.1,72.2,77.5
20-10-2021 00:45,20-10-2021 01:00,130,244,27.5,68.1,58.9
20-10-2021 01:00,20-10-2021 01:15,130,244,16.9,67.4,49.6
20-10-2021 01:15,20-10-2021 01:30,130,244,14.4,59.5,43.4
20-10-2021 01:30,20-10-2021 01:45,130,244,11.2,56.7,39.3
20-10-2021 01:45,20-10-2021 02:00,127,210,6.7,59.1,36.9
20-10-2021 02:00,20-10-2021 02:15,127,210,None,None,None
20-10-2021 02:15,20-10-2021 02:30,127,210,None,None,None
20-10-2021 02:30,20-10-2021 02:45,127,210,None,None,None
20-10-2021 02:45,20-10-2021 03:00,119,204,6.4,51.1,32.3
20-10-2021 03:00,20-10-2021 03:15,119,204,6,53.4,33.3
20-10-2021 03:15,20-10-2021 03:30,119,204,8.3,54.7,35.9
20-10-2021 03:30,20-10-2021 03:45,119,204,12.8,55.3,39.7
20-10-2021 03:45,20-10-2021 04:00,114,191,7.6,44.7,29.9
20-10-2021 04:00,20-10-2021 04:15,114,191,4.5,46.3,28.3
20-10-2021 04:15,20-10-2021 04:30,114,191,4.5,46.8,28.6
20-10-2021 04:30,20-10-2021 04:45,114,191,4.7,45.7,28.2
20-10-2021 04:45,20-10-2021 05:00,92,166,8.1,49.6,33
20-10-2021 05:00,20-10-2021 05:15,92,166,7.6,46.6,31
20-10-2021 05:15,20-10-2021 05:30,92,166,10,48.7,34.2
20-10-2021 05:30,20-10-2021 05:45,92,166,12,45.9,34
20-10-2021 05:45,20-10-2021 06:00,89,157,8.7,45,31.1
20-10-2021 06:00,20-10-2021 06:15,89,157,8.7,46,31.6
20-10-2021 06:15,20-10-2021 06:30,89,157,9.4,47.1,32.8
20-10-2021 06:30,20-10-2021 06:45,89,157,10,48.6,34
20-10-2021 06:45,20-10-2021 07:00,86,157,12.8,54.3,39.3
20-10-2021 07:00,20-10-2021 07:15,86,157,12.2,52.1,37.7
20-10-2021 07:15,20-10-2021 07:30,86,157,15.3,51.2,39.7
20-10-2021 07:30,20-10-2021 07:45,86,157,16.8,52.1,41.5
20-10-2021 07:45,20-10-2021 08:00,94,174,19.9,58.2,47.1
20-10-2021 08:00,20-10-2021 08:15,94,174,18.7,57.9,46
20-10-2021 08:15,20-10-2021 08:30,94,174,13.5,54.2,39.8
20-10-2021 08:30,20-10-2021 08:45,94,174,13.8,51.6,39.4
20-10-2021 08:45,20-10-2021 09:00,89,184,8.5,51.8,34.5
20-10-2021 09:00,20-10-2021 09:15,89,184,6.5,49,31.3
20-10-2021 09:15,20-10-2021 09:30,89,184,7.1,52.6,33.8
20-10-2021 09:30,20-10-2021 09:45,89,184,8,60.1,38.5
20-10-2021 09:45,20-10-2021 10:00,90,197,10.3,70.1,45.4
20-10-2021 10:00,20-10-2021 10:15,90,197,8.6,64.8,41.4
20-10-2021 10:15,20-10-2021 10:30,90,197,7.7,64.7,40.7
20-10-2021 10:30,20-10-2021 10:45,90,197,7,65.4,40.6
20-10-2021 10:45,20-10-2021 11:00,100,234,6.1,64,39
20-10-2021 11:00,20-10-2021 11:15,100,234,5.6,60.6,37
20-10-2021 11:15,20-10-2021 11:30,100,234,2.3,55.8,31.5
20-10-2021 11:30,20-10-2021 11:45,100,234,2.3,53.5,30.3
20-10-2021 11:45,20-10-2021 12:00,89,223,2.6,54.3,31
20-10-2021 12:00,20-10-2021 12:15,89,223,2.5,50.1,28.8
20-10-2021 12:15,20-10-2021 12:30,89,223,2.8,46.9,27.3
20-10-2021 12:30,20-10-2021 12:45,89,223,2.8,47.8,27.7
20-10-2021 12:45,20-10-2021 13:00,90,207,2.9,42.2,24.8
20-10-2021 13:00,20-10-2021 13:15,90,207,2.4,40.9,23.7
20-10-2021 13:15,20-10-2021 13:30,90,207,2.6,40.4,23.6
20-10-2021 13:30,20-10-2021 13:45,90,207,2.8,44.5,25.9
20-10-2021 13:45,20-10-2021 14:00,73,188,3,40.5,24
20-10-2021 14:00,20-10-2021 14:15,73,188,2.6,42,24.5
20-10-2021 14:15,20-10-2021 14:30,73,188,2.6,54.1,31
20-10-2021 14:30,20-10-2021 14:45,73,188,3,56.9,32.4
20-10-2021 14:45,20-10-2021 15:00,72,182,1.5,47.1,26.2
20-10-2021 15:00,20-10-2021 15:15,72,182,2.6,44.1,25.5
20-10-2021 15:15,20-10-2021 15:30,72,182,3.5,50.9,29.9
20-10-2021 15:30,20-10-2021 15:45,72,182,3.1,54.2,31.4
20-10-2021 15:45,20-10-2021 16:00,68,174,4,54.6,32.3
20-10-2021 16:00,20-10-2021 16:15,68,174,4.5,68.8,40.3
20-10-2021 16:15,20-10-2021 16:30,68,174,4.3,73.2,42.4
20-10-2021 16:30,20-10-2021 16:45,68,174,4.9,76.4,44.6
20-10-2021 16:45,20-10-2021 17:00,62,188,9.9,103.6,63.3
20-10-2021 17:00,20-10-2021 17:15,62,188,26,117.4,83.7
20-10-2021 17:15,20-10-2021 17:30,62,188,56.2,125.4,112.3
20-10-2021 17:30,20-10-2021 17:45,62,188,60.1,125.8,115.8
20-10-2021 17:45,20-10-2021 18:00,74,226,107.1,122.6,153.6
20-10-2021 18:00,20-10-2021 18:15,74,226,124.6,122.9,168.5
20-10-2021 18:15,20-10-2021 18:30,74,226,188,130.2,222.8
20-10-2021 18:30,20-10-2021 18:45,74,226,195.7,115.6,220.9
20-10-2021 18:45,20-10-2021 19:00,96,302,200.9,117.5,225
20-10-2021 19:00,20-10-2021 19:15,96,302,226.4,120.9,248.7
20-10-2021 19:15,20-10-2021 19:30,96,302,274.6,112.1,283.4
20-10-2021 19:30,20-10-2021 19:45,96,302,311,110.2,312.3
20-10-2021 19:45,20-10-2021 20:00,124,334,294,111.4,297.3
20-10-2021 20:00,20-10-2021 20:15,124,334,283.3,98.9,283.6
20-10-2021 20:15,20-10-2021 20:30,124,334,261.9,110.4,272.5
20-10-2021 20:30,20-10-2021 20:45,124,334,157.7,117.3,189.4
20-10-2021 20:45,20-10-2021 21:00,114,318,136.6,115.3,174.5
20-10-2021 21:00,20-10-2021 21:15,114,318,200.3,107.8,220.5
20-10-2021 21:15,20-10-2021 21:30,114,318,248.4,102.2,256.6
20-10-2021 21:30,20-10-2021 21:45,114,318,229.8,101.6,241.4
20-10-2021 21:45,20-10-2021 22:00,116,296,226.6,103.1,239.2
20-10-2021 22:00,20-10-2021 22:15,116,296,169.5,97.8,190.2
20-10-2021 22:15,20-10-2021 22:30,116,296,152.7,98.5,176.7
20-10-2021 22:30,20-10-2021 22:45,116,296,146.9,91.4,168.6
20-10-2021 22:45,20-10-2021 23:00,135,302,160.3,87.5,177.3
20-10-2021 23:00,20-10-2021 23:15,135,302,147.7,87.1,166.8
20-10-2021 23:15,20-10-2021 23:30,135,302,128.9,87.9,151.9
20-10-2021 23:30,20-10-2021 23:45,135,302,135.2,83.4,154.6
20-10-2021 23:45,21-10-2021 00:00,121,288,137.6,75,152.1
21-10-2021 00:00,21-10-2021 00:15,121,288,136,72.7,149.5
21-10-2021 00:15,21-10-2021 00:30,121,288,123.5,78.8,142.6
21-10-2021 00:30,21-10-2021 00:45,121,288,102,74.9,122.9
21-10-2021 00:45,21-10-2021 01:00,111,282,81,76.8,107.4
21-10-2021 01:00,21-10-2021 01:15,111,282,66.1,77.5,95.1
21-10-2021 01:15,21-10-2021 01:30,111,282,61.4,79.3,92.2
21-10-2021 01:30,21-10-2021 01:45,111,282,60.7,77.1,90.6
21-10-2021 01:45,21-10-2021 02:00,96,229,47.4,72.7,77.3
21-10-2021 02:00,21-10-2021 02:15,96,229,None,None,None
21-10-2021 02:15,21-10-2021 02:30,96,229,None,None,None
21-10-2021 02:30,21-10-2021 02:45,96,229,None,None,None
21-10-2021 02:45,21-10-2021 03:00,89,218,53.5,70.4,81.1
21-10-2021 03:00,21-10-2021 03:15,89,218,42.1,65.7,69.3
21-10-2021 03:15,21-10-2021 03:30,89,218,33.2,63.1,60.8
21-10-2021 03:30,21-10-2021 03:45,89,218,45.9,66.6,72.7
21-10-2021 03:45,21-10-2021 04:00,61,168,39.1,62.5,65
21-10-2021 04:00,21-10-2021 04:15,61,168,37.3,62.3,63.6
21-10-2021 04:15,21-10-2021 04:30,61,168,35,60.4,60.6
21-10-2021 04:30,21-10-2021 04:45,61,168,31.4,60.8,58.2
21-10-2021 04:45,21-10-2021 05:00,52,153,28.8,57.3,53.8
21-10-2021 05:00,21-10-2021 05:15,52,153,35.1,54.7,58
21-10-2021 05:15,21-10-2021 05:30,52,153,43.7,55.1,65.1
21-10-2021 05:30,21-10-2021 05:45,52,153,85.7,48,95.9
21-10-2021 05:45,21-10-2021 06:00,47,174,73.5,55.3,89.3
21-10-2021 06:00,21-10-2021 06:15,47,174,63.1,55.3,80.9
21-10-2021 06:15,21-10-2021 06:30,47,174,62.3,51.5,78.1
21-10-2021 06:30,21-10-2021 06:45,47,174,61.1,53.5,78.3
21-10-2021 06:45,21-10-2021 07:00,46,184,76.2,50.2,88.9
21-10-2021 07:00,21-10-2021 07:15,46,184,73.7,57.6,90.9
21-10-2021 07:15,21-10-2021 07:30,46,184,51.9,54.8,71.4
21-10-2021 07:30,21-10-2021 07:45,46,184,39.8,57.6,63.1
21-10-2021 07:45,21-10-2021 08:00,41,164,40.3,61.1,65.4
21-10-2021 08:00,21-10-2021 08:15,41,164,38.6,62.2,64.7
21-10-2021 08:15,21-10-2021 08:30,41,164,22,59.7,49.7
21-10-2021 08:30,21-10-2021 08:45,41,164,15.9,58,43.9
21-10-2021 08:45,21-10-2021 09:00,38,173,16.2,53.6,41.8
21-10-2021 09:00,21-10-2021 09:15,38,173,14.8,54.8,41.3
21-10-2021 09:15,21-10-2021 09:30,38,173,13.7,54.2,40
21-10-2021 09:30,21-10-2021 09:45,None,None,None,None,None
21-10-2021 09:45,21-10-2021 10:00,None,None,None,None,None
21-10-2021 10:00,21-10-2021 10:15,None,None,None,None,None
21-10-2021 10:15,21-10-2021 10:30,39,228,9.9,51,35.3
21-10-2021 10:30,21-10-2021 10:45,39,228,10,56,38.1
21-10-2021 10:45,21-10-2021 11:00,36,240,11.4,61.7,42
21-10-2021 11:00,21-10-2021 11:15,36,240,9.5,60.7,40.2
21-10-2021 11:15,21-10-2021 11:30,36,240,11.6,63.2,42.9
21-10-2021 11:30,21-10-2021 11:45,36,240,8.3,55,36.1
21-10-2021 11:45,21-10-2021 12:00,51,383,4.3,49.2,29.7
21-10-2021 12:00,21-10-2021 12:15,51,383,8.8,55.4,36.9
21-10-2021 12:15,21-10-2021 12:30,51,383,6.1,55.2,34.6
21-10-2021 12:30,21-10-2021 12:45,51,383,6.5,47.7,30.7
21-10-2021 12:45,21-10-2021 13:00,35,300,6.1,46.1,29.5
21-10-2021 13:00,21-10-2021 13:15,35,300,5,46,28.6
21-10-2021 13:15,21-10-2021 13:30,35,300,4.2,43.2,26.3
21-10-2021 13:30,21-10-2021 13:45,35,300,3.3,42.2,25.1
21-10-2021 13:45,21-10-2021 14:00,33,223,3.4,42,25
21-10-2021 14:00,21-10-2021 14:15,33,223,5,44.6,27.8
21-10-2021 14:15,21-10-2021 14:30,33,223,4.5,44.5,27.3
21-10-2021 14:30,21-10-2021 14:45,33,223,4.2,47.2,28.4
21-10-2021 14:45,21-10-2021 15:00,29,185,4.2,46.6,28.2
21-10-2021 15:00,21-10-2021 15:15,29,185,4.1,50.8,30.3
21-10-2021 15:15,21-10-2021 15:30,29,185,4.7,53.3,32.3
21-10-2021 15:30,21-10-2021 15:45,29,185,5.9,66,40
21-10-2021 15:45,21-10-2021 16:00,29,191,5.1,65,38.8
21-10-2021 16:00,21-10-2021 16:15,29,191,5.6,62.8,38
21-10-2021 16:15,21-10-2021 16:30,29,191,7.2,75.7,46.2
21-10-2021 16:30,21-10-2021 16:45,29,191,7.5,87.5,52.7
21-10-2021 16:45,21-10-2021 17:00,30,183,9.6,92.5,56.9
21-10-2021 17:00,21-10-2021 17:15,30,183,17.5,101.5,68.1
21-10-2021 17:15,21-10-2021 17:30,30,183,18.8,105.6,71.4
21-10-2021 17:30,21-10-2021 17:45,30,183,36.7,112.6,89.7
21-10-2021 17:45,21-10-2021 18:00,35,211,71.5,112.2,117.8
21-10-2021 18:00,21-10-2021 18:15,35,211,78.3,109.3,122
21-10-2021 18:15,21-10-2021 18:30,35,211,146.5,101.2,172.3
21-10-2021 18:30,21-10-2021 18:45,35,211,129.9,107,164.4
21-10-2021 18:45,21-10-2021 19:00,63,288,116.2,104.6,150.2
21-10-2021 19:00,21-10-2021 19:15,63,288,117.4,105.6,152
21-10-2021 19:15,21-10-2021 19:30,63,288,140.6,108.6,172.4
21-10-2021 19:30,21-10-2021 19:45,63,288,136.4,103.1,165.9
21-10-2021 19:45,21-10-2021 20:00,80,307,170.7,101.5,192.4
21-10-2021 20:00,21-10-2021 20:15,80,307,213.2,108.7,231.7
21-10-2021 20:15,21-10-2021 20:30,80,307,219.6,103.6,234.1
21-10-2021 20:30,21-10-2021 20:45,80,307,211.8,92.5,222
21-10-2021 20:45,21-10-2021 21:00,122,455,179,98.9,198.8
21-10-2021 21:00,21-10-2021 21:15,122,455,121.5,94.9,149.4
21-10-2021 21:15,21-10-2021 21:30,122,455,130.8,88,153.8
21-10-2021 21:30,21-10-2021 21:45,122,455,106.8,85.5,132.6
21-10-2021 21:45,21-10-2021 22:00,84,306,105.9,87.9,133.1
21-10-2021 22:00,21-10-2021 22:15,84,306,111,87.2,136.7
21-10-2021 22:15,21-10-2021 22:30,84,306,145.7,89.2,166.3
21-10-2021 22:30,21-10-2021 22:45,84,306,133.4,93.1,158.7
21-10-2021 22:45,21-10-2021 23:00,90,328,104.9,89.1,132.8
21-10-2021 23:00,21-10-2021 23:15,90,328,114.1,83.2,136.5
21-10-2021 23:15,21-10-2021 23:30,90,328,96.7,83.4,123.1
21-10-2021 23:30,21-10-2021 23:45,90,328,90,83.2,117.6
21-10-2021 23:45,22-10-2021 00:00,75,276,69.5,79.9,99
22-10-2021 00:00,22-10-2021 00:15,75,276,42.7,84.3,80
22-10-2021 00:15,22-10-2021 00:30,75,276,47,84,82.6
22-10-2021 00:30,22-10-2021 00:45,75,276,51.6,83.2,86.3
22-10-2021 00:45,22-10-2021 01:00,63,229,64.4,84.2,97.5
22-10-2021 01:00,22-10-2021 01:15,63,229,49.5,83.2,84.9
22-10-2021 01:15,22-10-2021 01:30,63,229,35.6,88.8,76.3
22-10-2021 01:30,22-10-2021 01:45,63,229,59.6,77.6,89.5
22-10-2021 01:45,22-10-2021 02:00,55,217,56.9,80.5,89.3
22-10-2021 02:00,22-10-2021 02:15,55,217,None,None,None
22-10-2021 02:15,22-10-2021 02:30,55,217,None,None,None
22-10-2021 02:30,22-10-2021 02:45,55,217,None,None,None
22-10-2021 02:45,22-10-2021 03:00,59,200,42.3,69.8,71.6
22-10-2021 03:00,22-10-2021 03:15,59,200,37.9,64.6,65.4
22-10-2021 03:15,22-10-2021 03:30,59,200,28.7,62.3,56.6
22-10-2021 03:30,22-10-2021 03:45,59,200,20,59.2,47.9
22-10-2021 03:45,22-10-2021 04:00,74,178,24.6,59.7,51.7
22-10-2021 04:00,22-10-2021 04:15,74,178,24.6,61.6,52.8
22-10-2021 04:15,22-10-2021 04:30,74,178,26,59.7,53
22-10-2021 04:30,22-10-2021 04:45,74,178,29.3,49.8,50.3
22-10-2021 04:45,22-10-2021 05:00,79,180,25.3,47.4,45.7
22-10-2021 05:00,22-10-2021 05:15,79,180,16,47.2,38.1
22-10-2021 05:15,22-10-2021 05:30,79,180,13.5,46.3,35.7
22-10-2021 05:30,22-10-2021 05:45,79,180,14.6,44.3,35.4
22-10-2021 05:45,22-10-2021 06:00,34,122,18.3,46.3,39.5
22-10-2021 06:00,22-10-2021 06:15,34,122,16.8,48.7,39.6
22-10-2021 06:15,22-10-2021 06:30,34,122,12.7,51.1,37.5
22-10-2021 06:30,22-10-2021 06:45,34,122,16.7,51,40.7
22-10-2021 06:45,22-10-2021 07:00,34,125,19.3,50.4,42.5
22-10-2021 07:00,22-10-2021 07:15,34,125,20,46.9,41.3
22-10-2021 07:15,22-10-2021 07:30,34,125,20.8,45.6,41.2
22-10-2021 07:30,22-10-2021 07:45,34,125,21.2,44,40.9
22-10-2021 07:45,22-10-2021 08:00,31,125,21.9,47.2,43
22-10-2021 08:00,22-10-2021 08:15,31,125,18.8,50.5,42.2
22-10-2021 08:15,22-10-2021 08:30,31,125,18.6,49.1,41.3
22-10-2021 08:30,22-10-2021 08:45,31,125,15.1,45,36.4
22-10-2021 08:45,22-10-2021 09:00,25,149,13.8,45.5,35.5
