From Date,To Date,pm2_5,pm10,NO,NO2,NOx
16-10-2021 00:30,16-10-2021 00:45,112,194,20.4,29.3,49.7
16-10-2021 00:45,16-10-2021 01:00,112,194,22.9,33.5,56.4
16-10-2021 01:00,16-10-2021 01:15,132,227,20.5,36,56.5
16-10-2021 01:15,16-10-2021 01:30,132,227,20.2,34.6,54.8
16-10-2021 01:30,16-10-2021 01:45,132,227,26.1,35.7,61.8
16-10-2021 01:45,16-10-2021 02:00,132,227,29.6,31.2,60.8
16-10-2021 02:00,16-10-2021 02:15,133,212,None,None,None
16-10-2021 02:15,16-10-2021 02:30,133,212,None,None,None
16-10-2021 02:30,16-10-2021 02:45,133,212,None,None,None
16-10-2021 02:45,16-10-2021 03:00,133,212,20.9,27.9,48.7
16-10-2021 03:00,16-10-2021 03:15,124,179,19.9,27.5,47.4
16-10-2021 03:15,16-10-2021 03:30,124,179,21.1,28.9,50
16-10-2021 03:30,16-10-2021 03:45,124,179,18.6,26.2,44.7
16-10-2021 03:45,16-10-2021 04:00,124,179,26.4,22.1,48.4
16-10-2021 04:00,16-10-2021 04:15,130,182,38.3,21.3,59.6
16-10-2021 04:15,16-10-2021 04:30,130,182,34.3,23.9,58.2
16-10-2021 04:30,16-10-2021 04:45,130,182,37.3,21.1,58.4
16-10-2021 04:45,16-10-2021 05:00,130,182,35.7,15.7,51.4
16-10-2021 05:00,16-10-2021 05:15,107,169,42.8,17.6,60.4
16-10-2021 05:15,16-10-2021 05:30,107,169,41.3,20.2,61.5
16-10-2021 05:30,16-10-2021 05:45,107,169,35.7,25.8,61.4
16-10-2021 05:45,16-10-2021 06:00,107,169,33.9,26.8,60.7
16-10-2021 06:00,16-10-2021 06:15,127,186,34.1,28,62
16-10-2021 06:15,16-10-2021 06:30,127,186,27.4,26.8,54.2
16-10-2021 06:30,16-10-2021 06:45,127,186,33.2,22.2,55.4
16-10-2021 06:45,16-10-2021 07:00,127,186,32.9,22.9,55.8
16-10-2021 07:00,16-10-2021 07:15,129,177,28.2,26.9,55.1
16-10-2021 07:15,16-10-2021 07:30,129,177,25.1,24.1,49.2
16-10-2021 07:30,16-10-2021 07:45,129,177,18.3,23.3,41.6
16-10-2021 07:45,16-10-2021 08:00,129,177,14,25.1,39
16-10-2021 08:00,16-10-2021 08:15,136,196,11.1,24.9,35.9
16-10-2021 08:15,16-10-2021 08:30,136,196,6.9,20.9,27.8
16-10-2021 08:30,16-10-2021 08:45,136,196,9.1,20.2,29.3
16-10-2021 08:45,16-10-2021 09:00,136,196,4.9,19.9,24.8
16-10-2021 09:00,16-10-2021 09:15,151,226,6.4,20,26.4
16-10-2021 09:15,16-10-2021 09:30,151,226,6.3,20,26.3
16-10-2021 09:30,16-10-2021 09:45,151,226,2.7,18.3,21
16-10-2021 09:45,16-10-2021 10:00,151,226,4.2,17.7,21.9
16-10-2021 10:00,16-10-2021 10:15,144,232,5.4,18.7,24.1
16-10-2021 10:15,16-10-2021 10:30,144,232,4,16.6,20.6
16-10-2021 10:30,16-10-2021 10:45,144,232,3.3,14.1,17.4
16-10-2021 10:45,16-10-2021 11:00,144,232,3.5,15,18.5
16-10-2021 11:00,16-10-2021 11:15,130,218,4.9,12.5,17.3
16-10-2021 11:15,16-10-2021 11:30,130,218,4.3,9.9,14.2
16-10-2021 11:30,16-10-2021 11:45,130,218,5.4,7.4,12.9
16-10-2021 11:45,16-10-2021 12:00,130,218,2.6,8.9,11.5
16-10-2021 12:00,16-10-2021 12:15,111,177,4.2,8.9,13.1
16-10-2021 12:15,16-10-2021 12:30,111,177,3.8,9.5,13.3
16-10-2021 12:30,16-10-2021 12:45,111,177,7.4,8.1,15.5
16-10-2021 12:45,16-10-2021 13:00,111,177,5,9.9,15
16-10-2021 13:00,16-10-2021 13:15,92,163,4.4,9.3,13.6
16-10-2021 13:15,16-10-2021 13:30,92,163,1.9,9.4,11.3
16-10-2021 13:30,16-10-2021 13:45,92,163,3.7,9.1,12.8
16-10-2021 13:45,16-10-2021 14:00,92,163,2.5,10.1,12.6
16-10-2021 14:00,16-10-2021 14:15,91,156,3.8,11.2,14.9
16-10-2021 14:15,16-10-2021 14:30,91,156,3.3,9,12.4
16-10-2021 14:30,16-10-2021 14:45,91,156,3.8,11.7,15.4
16-10-2021 14:45,16-10-2021 15:00,91,156,2.9,11.3,14.2
16-10-2021 15:00,16-10-2021 15:15,94,172,2.8,12.8,15.7
16-10-2021 15:15,16-10-2021 15:30,94,172,5.3,13.1,18.4
16-10-2021 15:30,16-10-2021 15:45,94,172,3.1,15.7,18.8
16-10-2021 15:45,16-10-2021 16:00,94,172,3.3,14,17.3
16-10-2021 16:00,16-10-2021 16:15,116,215,3.6,15.1,18.7
16-10-2021 16:15,16-10-2021 16:30,116,215,4.6,14.9,19.5
16-10-2021 16:30,16-10-2021 16:45,116,215,2.9,17,19.9
16-10-2021 16:45,16-10-2021 17:00,116,215,1.6,15.9,17.5
16-10-2021 17:00,16-10-2021 17:15,114,219,4.2,12.6,16.8
16-10-2021 17:15,16-10-2021 17:30,114,219,5.2,12.3,17.5
16-10-2021 17:30,16-10-2021 17:45,114,219,4.8,12.1,17
16-10-2021 17:45,16-10-2021 18:00,114,219,3,14.3,17.3
16-10-2021 18:00,16-10-2021 18:15,135,241,4,14.7,18.7
16-10-2021 18:15,16-10-2021 18:30,135,241,3.9,17.6,21.5
16-10-2021 18:30,16-10-2021 18:45,135,241,2,18.5,20.4
16-10-2021 18:45,16-10-2021 19:00,135,241,1,16.8,17.8
16-10-2021 19:00,16-10-2021 19:15,112,218,5.4,17.2,22.6
16-10-2021 19:15,16-10-2021 19:30,112,218,6.5,19.9,26.3
16-10-2021 19:30,16-10-2021 19:45,112,218,3.6,20.4,24
16-10-2021 19:45,16-10-2021 20:00,112,218,5.7,21,26.7
16-10-2021 20:00,16-10-2021 20:15,118,218,4.2,21.1,25.3
16-10-2021 20:15,16-10-2021 20:30,118,218,1.3,23,24.4
16-10-2021 20:30,16-10-2021 20:45,118,218,4.1,25.3,29.4
16-10-2021 20:45,16-10-2021 21:00,118,218,4.6,27.7,32.3
16-10-2021 21:00,16-10-2021 21:15,136,235,3.7,30.2,33.9
16-10-2021 21:15,16-10-2021 21:30,136,235,3.3,34.2,37.5
16-10-2021 21:30,16-10-2021 21:45,136,235,4.7,31.2,35.9
16-10-2021 21:45,16-10-2021 22:00,136,235,5.2,23.6,28.8
16-10-2021 22:00,16-10-2021 22:15,129,240,4.4,20.1,24.4
16-10-2021 22:15,16-10-2021 22:30,129,240,5.8,19.6,25.4
16-10-2021 22:30,16-10-2021 22:45,129,240,4.9,22.7,27.6
16-10-2021 22:45,16-10-2021 23:00,129,240,5.1,24.1,29.2
16-10-2021 23:00,16-10-2021 23:15,128,233,4.2,24,28.2
16-10-2021 23:15,16-10-2021 23:30,128,233,4.5,29.9,34.4
16-10-2021 23:30,16-10-2021 23:45,128,233,5.8,28.9,34.7
16-10-2021 23:45,17-10-2021 00:00,128,233,3.2,29.9,33.2
17-10-2021 00:00,17-10-2021 00:15,150,254,5.2,29.8,35
17-10-2021 00:15,17-10-2021 00:30,150,254,5.8,27.1,32.8
17-10-2021 00:30,17-10-2021 00:45,150,254,5.4,28,33.5
17-10-2021 00:45,17-10-2021 01:00,150,254,3.1,31.3,34.5
17-10-2021 01:00,17-10-2021 01:15,215,288,3.6,31.9,35.5
17-10-2021 01:15,17-10-2021 01:30,215,288,4.2,28.4,32.6
17-10-2021 01:30,17-10-2021 01:45,215,288,4.3,28.8,33.1
17-10-2021 01:45,17-10-2021 02:00,215,288,2.1,29.1,31.2
17-10-2021 02:00,17-10-2021 02:15,295,384,None,None,None
17-10-2021 02:15,17-10-2021 02:30,295,384,None,None,None
17-10-2021 02:30,17-10-2021 02:45,295,384,None,None,None
17-10-2021 02:45,17-10-2021 03:00,295,384,8.2,39.4,47.5
17-10-2021 03:00,17-10-2021 03:15,384,489,5.7,40.4,46.1
17-10-2021 03:15,17-10-2021 03:30,384,489,7.6,38.9,46.5
17-10-2021 03:30,17-10-2021 03:45,384,489,9.9,34.2,44.1
17-10-2021 03:45,17-10-2021 04:00,384,489,9.9,31.9,41.8
17-10-2021 04:00,17-10-2021 04:15,385,478,10.2,38.5,48.7
17-10-2021 04:15,17-10-2021 04:30,385,478,10.4,42.3,52.7
17-10-2021 04:30,17-10-2021 04:45,385,478,13.4,46,59.4
17-10-2021 04:45,17-10-2021 05:00,385,478,16.9,49.8,66.7
17-10-2021 05:00,17-10-2021 05:15,379,500,18.7,42.4,61.1
17-10-2021 05:15,17-10-2021 05:30,379,500,17.2,44.7,61.9
17-10-2021 05:30,17-10-2021 05:45,379,500,15.6,40.7,56.3
17-10-2021 05:45,17-10-2021 06:00,379,500,11.7,38.3,50
17-10-2021 06:00,17-10-2021 06:15,381,487,7.6,33.2,40.8
17-10-2021 06:15,17-10-2021 06:30,381,487,4.8,25.6,30.3
17-10-2021 06:30,17-10-2021 06:45,381,487,4.8,24.7,29.5
17-10-2021 06:45,17-10-2021 07:00,381,487,6.5,20.4,26.9
17-10-2021 07:00,17-10-2021 07:15,211,259,5.9,16.1,22.1
17-10-2021 07:15,17-10-2021 07:30,211,259,4.8,15.2,20
17-10-2021 07:30,17-10-2021 07:45,211,259,4.8,19.1,23.9
17-10-2021 07:45,17-10-2021 08:00,211,259,5.8,22.2,28
17-10-2021 08:00,17-10-2021 08:15,161,188,7.5,29,36.5
17-10-2021 08:15,17-10-2021 08:30,161,188,5.1,32.1,37.3
17-10-2021 08:30,17-10-2021 08:45,161,188,6.5,33.7,40.3
17-10-2021 08:45,17-10-2021 09:00,161,188,3.5,34.4,37.9
17-10-2021 09:00,17-10-2021 09:15,370,450,5.8,27.9,33.6
17-10-2021 09:15,17-10-2021 09:30,370,450,4.2,25.9,30.2
17-10-2021 09:30,17-10-2021 09:45,370,450,4,22.7,26.8
17-10-2021 09:45,17-10-2021 10:00,370,450,3.6,22.2,25.9
17-10-2021 10:00,17-10-2021 10:15,188,241,4.1,23.9,28
17-10-2021 10:15,17-10-2021 10:30,188,241,5.8,23.3,29.1
17-10-2021 10:30,17-10-2021 10:45,188,241,4.1,20.9,25
17-10-2021 10:45,17-10-2021 11:00,188,241,4.3,21.2,25.5
17-10-2021 11:00,17-10-2021 11:15,94,163,3.9,19,22.9
17-10-2021 11:15,17-10-2021 11:30,94,163,5,15.5,20.5
17-10-2021 11:30,17-10-2021 11:45,94,163,2.7,15.9,18.6
17-10-2021 11:45,17-10-2021 12:00,94,163,3.5,14.3,17.8
17-10-2021 12:00,17-10-2021 12:15,73,130,3,15.4,18.3
17-10-2021 12:15,17-10-2021 12:30,73,130,4.9,14.4,19.2
17-10-2021 12:30,17-10-2021 12:45,73,130,2,13.2,15.2
17-10-2021 12:45,17-10-2021 13:00,73,130,3.9,12.3,16.2
17-10-2021 13:00,17-10-2021 13:15,63,144,3,14.4,17.4
17-10-2021 13:15,17-10-2021 13:30,63,144,5.5,13.8,19.2
17-10-2021 13:30,17-10-2021 13:45,63,144,4.7,11.2,15.8
17-10-2021 13:45,17-10-2021 14:00,63,144,6.2,8.8,15
17-10-2021 14:00,17-10-2021 14:15,48,139,2.5,12.3,14.8
17-10-2021 14:15,17-10-2021 14:30,48,139,3.5,10.7,14.2
17-10-2021 14:30,17-10-2021 14:45,48,139,3.7,9.8,13.5
17-10-2021 14:45,17-10-2021 15:00,48,139,3,9.5,12.6
17-10-2021 15:00,17-10-2021 15:15,17,61,4.9,10.3,15.2
17-10-2021 15:15,17-10-2021 15:30,17,61,3.5,11.3,14.8
17-10-2021 15:30,17-10-2021 15:45,17,61,2.7,14.4,17
17-10-2021 15:45,17-10-2021 16:00,17,61,1.1,19.2,20.3
17-10-2021 16:00,17-10-2021 16:15,8,27,2.5,16,18.5
17-10-2021 16:15,17-10-2021 16:30,8,27,3.4,16.7,20
17-10-2021 16:30,17-10-2021 16:45,8,27,5.3,17,22.3
17-10-2021 16:45,17-10-2021 17:00,8,27,5.5,14.3,19.7
17-10-2021 17:00,17-10-2021 17:15,12,29,4.4,13.5,17.8
17-10-2021 17:15,17-10-2021 17:30,12,29,4,14.5,18.4
17-10-2021 17:30,17-10-2021 17:45,12,29,4.1,13,17.1
17-10-2021 17:45,17-10-2021 18:00,12,29,4.1,13.4,17.5
17-10-2021 18:00,17-10-2021 18:15,13,23,5.7,11.8,17.5
17-10-2021 18:15,17-10-2021 18:30,13,23,4.9,14.6,19.5
17-10-2021 18:30,17-10-2021 18:45,13,23,3.4,15.5,18.9
17-10-2021 18:45,17-10-2021 19:00,13,23,3.9,18.1,22
17-10-2021 19:00,17-10-2021 19:15,9,23,4.2,17.4,21.6
17-10-2021 19:15,17-10-2021 19:30,9,23,4.4,18.4,22.9
17-10-2021 19:30,17-10-2021 19:45,9,23,4,17.7,21.7
17-10-2021 19:45,17-10-2021 20:00,9,23,3,22.7,25.7
17-10-2021 20:00,17-10-2021 20:15,13,29,3.9,19.7,23.6
17-10-2021 20:15,17-10-2021 20:30,13,29,3.2,16.4,19.7
17-10-2021 20:30,17-10-2021 20:45,13,29,4.1,14.7,18.8
17-10-2021 20:45,17-10-2021 21:00,13,29,3.3,16.6,19.8
17-10-2021 21:00,17-10-2021 21:15,23,31,3.9,22.6,26.5
17-10-2021 21:15,17-10-2021 21:30,23,31,4.7,19.4,24.1
17-10-2021 21:30,17-10-2021 21:45,23,31,3.6,11.7,15.3
17-10-2021 21:45,17-10-2021 22:00,23,31,4.4,9.8,14.2
17-10-2021 22:00,17-10-2021 22:15,9,20,4.8,7.3,12.2
17-10-2021 22:15,17-10-2021 22:30,9,20,3.4,7.8,11.2
17-10-2021 22:30,17-10-2021 22:45,9,20,5.4,9.8,15.2
17-10-2021 22:45,17-10-2021 23:00,9,20,4.1,11.3,15.4
17-10-2021 23:00,17-10-2021 23:15,7,9,3.2,15.8,19
17-10-2021 23:15,17-10-2021 23:30,7,9,2.8,17.9,20.6
17-10-2021 23:30,17-10-2021 23:45,7,9,4.4,18.7,23
17-10-2021 23:45,18-10-2021 00:00,7,9,5.9,13.2,19.1
18-10-2021 00:00,18-10-2021 00:15,8,18,1.1,10.9,12
18-10-2021 00:15,18-10-2021 00:30,8,18,1.9,9.3,11.1
18-10-2021 00:30,18-10-2021 00:45,8,18,3.9,8.8,12.7
18-10-2021 00:45,18-10-2021 01:00,8,18,4.4,7.5,11.8
18-10-2021 01:00,18-10-2021 01:15,17,22,4.5,7.5,11.9
18-10-2021 01:15,18-10-2021 01:30,17,22,5.5,6.6,12
18-10-2021 01:30,18-10-2021 01:45,17,22,4.3,6.3,10.6
18-10-2021 01:45,18-10-2021 02:00,17,22,3.9,6.8,10.7
18-10-2021 02:00,18-10-2021 02:15,8,17,None,None,None
18-10-2021 02:15,18-10-2021 02:30,8,17,None,None,None
18-10-2021 02:30,18-10-2021 02:45,8,17,None,None,None
18-10-2021 02:45,18-10-2021 03:00,8,17,3.9,27.7,31.7
18-10-2021 03:00,18-10-2021 03:15,9,13,5.1,20.1,25.2
18-10-2021 03:15,18-10-2021 03:30,9,13,2.9,14,16.9
18-10-2021 03:30,18-10-2021 03:45,9,13,3.5,9.6,13.1
18-10-2021 03:45,18-10-2021 04:00,9,13,5,8.8,13.8
18-10-2021 04:00,18-10-2021 04:15,5,9,4,7.1,11.2
18-10-2021 04:15,18-10-2021 04:30,5,9,4.3,8.9,13.2
18-10-2021 04:30,18-10-2021 04:45,5,9,4.1,9.8,13.9
18-10-2021 04:45,18-10-2021 05:00,5,9,6.5,7.7,14.2
18-10-2021 05:00,18-10-2021 05:15,3,8,7.8,6.6,14.4
18-10-2021 05:15,18-10-2021 05:30,3,8,5,5,9.9
18-10-2021 05:30,18-10-2021 05:45,3,8,4.3,3.9,8.2
18-10-2021 05:45,18-10-2021 06:00,3,8,4,3.1,7
18-10-2021 06:00,18-10-2021 06:15,3,7,3.3,4.1,7.4
18-10-2021 06:15,18-10-2021 06:30,3,7,2.2,6.8,9
18-10-2021 06:30,18-10-2021 06:45,3,7,3.1,5.9,9
18-10-2021 06:45,18-10-2021 07:00,3,7,6.1,6.3,12.4
18-10-2021 07:00,18-10-2021 07:15,2,3,3.9,6.2,10.1
18-10-2021 07:15,18-10-2021 07:30,2,3,3.9,4.4,8.3
18-10-2021 07:30,18-10-2021 07:45,2,3,3,5.9,8.9
18-10-2021 07:45,18-10-2021 08:00,2,3,4,7.9,11.8
18-10-2021 08:00,18-10-2021 08:15,2,3,3.4,7.7,11.1
18-10-2021 08:15,18-10-2021 08:30,2,3,4.9,7.6,12.5
18-10-2021 08:30,18-10-2021 08:45,2,3,4.2,11.2,15.4
18-10-2021 08:45,18-10-2021 09:00,2,3,3.5,9.3,12.8
18-10-2021 09:00,18-10-2021 09:15,3,5,5.2,10.1,15.3
18-10-2021 09:15,18-10-2021 09:30,3,5,4.7,12.4,17.1
18-10-2021 09:30,18-10-2021 09:45,3,5,4.6,13.2,17.9
18-10-2021 09:45,18-10-2021 10:00,3,5,5.5,11.6,17.1
18-10-2021 10:00,18-10-2021 10:15,5,12,3.6,12.7,16.2
18-10-2021 10:15,18-10-2021 10:30,5,12,6.7,15.2,21.9
18-10-2021 10:30,18-10-2021 10:45,5,12,5.1,10.7,15.8
18-10-2021 10:45,18-10-2021 11:00,5,12,4.2,11,15.2
18-10-2021 11:00,18-10-2021 11:15,5,11,0.1,12.6,12.7
18-10-2021 11:15,18-10-2021 11:30,5,11,4.8,11.3,16.1
18-10-2021 11:30,18-10-2021 11:45,5,11,4.5,11.5,16.1
18-10-2021 11:45,18-10-2021 12:00,5,11,3.6,10.9,14.6
18-10-2021 12:00,18-10-2021 12:15,7,18,7,10.1,17.2
18-10-2021 12:15,18-10-2021 12:30,7,18,6.2,10,16.2
18-10-2021 12:30,18-10-2021 12:45,7,18,4.8,9.6,14.5
18-10-2021 12:45,18-10-2021 13:00,7,18,5.3,8.4,13.7
18-10-2021 13:00,18-10-2021 13:15,11,17,7.4,3.3,10.7
18-10-2021 13:15,18-10-2021 13:30,11,17,5.4,7.4,12.7
18-10-2021 13:30,18-10-2021 13:45,11,17,5.6,6.6,12.1
18-10-2021 13:45,18-10-2021 14:00,11,17,5,6.6,11.6
18-10-2021 14:00,18-10-2021 14:15,6,19,3.9,5.5,9.4
18-10-2021 14:15,18-10-2021 14:30,6,19,2.4,6.1,8.4
18-10-2021 14:30,18-10-2021 14:45,6,19,3.7,6.8,10.5
18-10-2021 14:45,18-10-2021 15:00,6,19,4.9,6.8,11.8
18-10-2021 15:00,18-10-2021 15:15,12,23,3.7,7.5,11.2
18-10-2021 15:15,18-10-2021 15:30,12,23,4.8,7.7,12.5
18-10-2021 15:30,18-10-2021 15:45,12,23,4.3,7.9,12.2
18-10-2021 15:45,18-10-2021 16:00,12,23,3,6.1,9.2
18-10-2021 16:00,18-10-2021 16:15,11,20,4.7,5.5,10.2
18-10-2021 16:15,18-10-2021 16:30,11,20,3.4,6.7,10.1
18-10-2021 16:30,18-10-2021 16:45,11,20,3.7,5.9,9.5
18-10-2021 16:45,18-10-2021 17:00,11,20,3.8,5.4,9.2
18-10-2021 17:00,18-10-2021 17:15,12,27,3,6.7,9.7
18-10-2021 17:15,18-10-2021 17:30,12,27,2,6.4,8.5
18-10-2021 17:30,18-10-2021 17:45,12,27,2.6,7.6,10.1
18-10-2021 17:45,18-10-2021 18:00,12,27,3.3,5.4,8.7
18-10-2021 18:00,18-10-2021 18:15,23,35,3,5.4,8.4
18-10-2021 18:15,18-10-2021 18:30,23,35,2.6,6.6,9.2
18-10-2021 18:30,18-10-2021 18:45,23,35,4.1,7.6,11.7
18-10-2021 18:45,18-10-2021 19:00,23,35,4.1,8.5,12.5
18-10-2021 19:00,18-10-2021 19:15,13,24,4.3,8.5,12.8
18-10-2021 19:15,18-10-2021 19:30,13,24,4,7.6,11.6
18-10-2021 19:30,18-10-2021 19:45,13,24,5,8.9,13.9
18-10-2021 19:45,18-10-2021 20:00,13,24,5.3,10.3,15.6
18-10-2021 20:00,18-10-2021 20:15,18,22,9.6,10.7,20.3
18-10-2021 20:15,18-10-2021 20:30,18,22,7.4,7.3,14.7
18-10-2021 20:30,18-10-2021 20:45,18,22,4.7,10.4,15.1
18-10-2021 20:45,18-10-2021 21:00,18,22,5.4,12.2,17.6
18-10-2021 21:00,18-10-2021 21:15,20,33,4.4,9.9,14.2
18-10-2021 21:15,18-10-2021 21:30,20,33,3.3,11.4,14.7
18-10-2021 21:30,18-10-2021 21:45,20,33,4.5,10.7,15.3
18-10-2021 21:45,18-10-2021 22:00,20,33,6.8,11.3,18.1
18-10-2021 22:00,18-10-2021 22:15,24,45,4.4,12,16.4
18-10-2021 22:15,18-10-2021 22:30,24,45,4.8,11.8,16.6
18-10-2021 22:30,18-10-2021 22:45,24,45,10.3,10.5,20.8
18-10-2021 22:45,18-10-2021 23:00,24,45,8.1,9.2,17.3
18-10-2021 23:00,18-10-2021 23:15,13,45,7,9.1,16.1
18-10-2021 23:15,18-10-2021 23:30,13,45,8.2,11.7,19.9
18-10-2021 23:30,18-10-2021 23:45,13,45,6.2,15.1,21.2
18-10-2021 23:45,19-10-2021 00:00,13,45,5.8,15.7,21.5
19-10-2021 00:00,19-10-2021 00:15,50,68,4.8,10.5,15.3
19-10-2021 00:15,19-10-2021 00:30,50,68,4.3,8.4,12.6
19-10-2021 00:30,19-10-2021 00:45,50,68,4.1,7.1,11.2
19-10-2021 00:45,19-10-2021 01:00,50,68,4.3,7.6,11.9
19-10-2021 01:00,19-10-2021 01:15,27,39,4.3,7.6,11.8
19-10-2021 01:15,19-10-2021 01:30,27,39,4.6,7.1,11.6
19-10-2021 01:30,19-10-2021 01:45,27,39,3.8,7.1,10.9
19-10-2021 01:45,19-10-2021 02:00,27,39,4,7.7,11.7
19-10-2021 02:00,19-10-2021 02:15,None,None,None,None,None
19-10-2021 02:15,19-10-2021 02:30,None,None,None,None,None
19-10-2021 02:30,19-10-2021 02:45,None,None,None,None,None
19-10-2021 02:45,19-10-2021 03:00,None,None,6.9,9.3,16.2
19-10-2021 03:00,19-10-2021 03:15,33,41,6.6,8.1,14.7
19-10-2021 03:15,19-10-2021 03:30,33,41,4.7,9.8,14.6
19-10-2021 03:30,19-10-2021 03:45,33,41,2.9,9.9,12.9
19-10-2021 03:45,19-10-2021 04:00,33,41,2.8,6.9,9.7
19-10-2021 04:00,19-10-2021 04:15,25,38,5,8.4,13.4
19-10-2021 04:15,19-10-2021 04:30,25,38,5.2,9.7,14.8
19-10-2021 04:30,19-10-2021 04:45,25,38,3.9,9.1,13.1
19-10-2021 04:45,19-10-2021 05:00,25,38,1.9,8.4,10.3
19-10-2021 05:00,19-10-2021 05:15,17,31,4.8,8.6,13.4
19-10-2021 05:15,19-10-2021 05:30,17,31,4,9.5,13.5
19-10-2021 05:30,19-10-2021 05:45,17,31,5.4,7.6,13
19-10-2021 05:45,19-10-2021 06:00,17,31,5.5,8.6,14.1
19-10-2021 06:00,19-10-2021 06:15,19,27,3.2,6.9,10.1
19-10-2021 06:15,19-10-2021 06:30,19,27,3.1,8.1,11.2
19-10-2021 06:30,19-10-2021 06:45,19,27,4.3,8.8,13.1
19-10-2021 06:45,19-10-2021 07:00,19,27,4.1,10.4,14.4
19-10-2021 07:00,19-10-2021 07:15,18,25,5.4,9.1,14.5
19-10-2021 07:15,19-10-2021 07:30,18,25,4.9,8.9,13.8
19-10-2021 07:30,19-10-2021 07:45,18,25,4.4,11,15.5
19-10-2021 07:45,19-10-2021 08:00,18,25,4.2,9.8,14
19-10-2021 08:00,19-10-2021 08:15,25,75,4.5,9.1,13.7
19-10-2021 08:15,19-10-2021 08:30,25,75,6.3,8,14.3
19-10-2021 08:30,19-10-2021 08:45,25,75,4.3,7.2,11.4
19-10-2021 08:45,19-10-2021 09:00,25,75,5.2,7.2,12.4
19-10-2021 09:00,19-10-2021 09:15,23,53,6.3,7.1,13.4
19-10-2021 09:15,19-10-2021 09:30,23,53,5.2,5.9,11.2
19-10-2021 09:30,19-10-2021 09:45,23,53,4.3,6.2,10.5
19-10-2021 09:45,19-10-2021 10:00,23,53,4.8,6.7,11.5
19-10-2021 10:00,19-10-2021 10:15,22,52,6.5,4.2,10.8
19-10-2021 10:15,19-10-2021 10:30,22,52,3.4,4.9,8.4
19-10-2021 10:30,19-10-2021 10:45,22,52,3.5,3.6,7.1
19-10-2021 10:45,19-10-2021 11:00,22,52,3.1,3.9,7
19-10-2021 11:00,19-10-2021 11:15,14,41,1.9,5.8,7.7
19-10-2021 11:15,19-10-2021 11:30,14,41,1.7,8,9.6
19-10-2021 11:30,19-10-2021 11:45,14,41,6.2,6.6,12.8
19-10-2021 11:45,19-10-2021 12:00,14,41,5.5,6.3,11.8
19-10-2021 12:00,19-10-2021 12:15,23,40,4.5,6.5,11
19-10-2021 12:15,19-10-2021 12:30,23,40,1.5,7.7,9.2
19-10-2021 12:30,19-10-2021 12:45,23,40,2.5,8.1,10.6
19-10-2021 12:45,19-10-2021 13:00,23,40,4.7,8.1,12.8
19-10-2021 13:00,19-10-2021 13:15,25,45,2.6,8.7,11.2
19-10-2021 13:15,19-10-2021 13:30,25,45,6.4,7.9,14.3
19-10-2021 13:30,19-10-2021 13:45,25,45,4.5,8.5,13.1
19-10-2021 13:45,19-10-2021 14:00,25,45,1.8,8.7,10.5
19-10-2021 14:00,19-10-2021 14:15,33,47,4.3,7.2,11.5
19-10-2021 14:15,19-10-2021 14:30,33,47,3.7,8.6,12.3
19-10-2021 14:30,19-10-2021 14:45,33,47,3.8,8,11.8
19-10-2021 14:45,19-10-2021 15:00,33,47,3.6,7,10.6
19-10-2021 15:00,19-10-2021 15:15,41,64,4.8,7.1,11.9
19-10-2021 15:15,19-10-2021 15:30,41,64,4.6,9,13.6
19-10-2021 15:30,19-10-2021 15:45,41,64,3.9,7.4,11.3
19-10-2021 15:45,19-10-2021 16:00,41,64,4.7,8.6,13.2
19-10-2021 16:00,19-10-2021 16:15,57,81,3,7.5,10.5
19-10-2021 16:15,19-10-2021 16:30,57,81,4.1,9.5,13.6
19-10-2021 16:30,19-10-2021 16:45,57,81,5.3,7.9,13.2
19-10-2021 16:45,19-10-2021 17:00,57,81,2.2,9.1,11.3
19-10-2021 17:00,19-10-2021 17:15,70,95,1.9,9,10.9
19-10-2021 17:15,19-10-2021 17:30,70,95,4.8,9.6,14.4
19-10-2021 17:30,19-10-2021 17:45,70,95,5,10.8,15.7
19-10-2021 17:45,19-10-2021 18:00,70,95,4.3,12.6,17
19-10-2021 18:00,19-10-2021 18:15,69,91,5.8,11.1,16.9
19-10-2021 18:15,19-10-2021 18:30,69,91,6.6,15.3,21.9
19-10-2021 18:30,19-10-2021 18:45,69,91,3.9,18.8,22.6
19-10-2021 18:45,19-10-2021 19:00,69,91,3.6,17.1,20.7
19-10-2021 19:00,19-10-2021 19:15,80,145,3.7,17.8,21.5
19-10-2021 19:15,19-10-2021 19:30,80,145,3.1,17.3,20.4
19-10-2021 19:30,19-10-2021 19:45,80,145,5,18.3,23.3
19-10-2021 19:45,19-10-2021 20:00,80,145,3.8,17.3,21.1
19-10-2021 20:00,19-10-2021 20:15,84,155,4.4,16.7,21
19-10-2021 20:15,19-10-2021 20:30,84,155,2.7,15.5,18.3
19-10-2021 20:30,19-10-2021 20:45,84,155,5,14.4,19.4
19-10-2021 20:45,19-10-2021 21:00,84,155,4.2,18.6,22.8
19-10-2021 21:00,19-10-2021 21:15,95,140,5.1,20.1,25.3
19-10-2021 21:15,19-10-2021 21:30,95,140,1.1,19,20.1
19-10-2021 21:30,19-10-2021 21:45,95,140,2.8,18.9,21.6
19-10-2021 21:45,19-10-2021 22:00,95,140,3.6,18.1,21.7
